ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,donr,damt
3806,0,0,0,1,1,2,4,1,8,189,52,52,7,16,52,32,32,19,6,24.05,0,0
3808,0,0,1,0,1,0,4,1,9,144,36,52,8,23,59,20,12,17,14,9.61,1,14
3812,0,0,1,0,1,2,5,0,7,285,103,103,0,23,66,63,31,24,7,14.36,0,0
3813,0,1,0,0,0,0,4,1,0,78,14,31,47,54,82,43,31,11,7,17.29,0,0
3817,0,0,0,1,1,4,7,1,9,203,59,59,5,26,54,54,44,36,4,10.13,0,0
3819,0,0,0,1,0,1,5,1,8,161,39,48,5,117,282,8,10,11,3,7.25,0,0
3820,0,1,0,0,1,3,6,1,8,56,8,18,69,25,63,15,7,18,5,7.84,0,0
3822,0,0,0,0,1,2,3,1,8,189,53,74,8,107,195,12,20,24,3,8.81,1,13
3823,0,0,0,0,1,3,4,1,1,167,31,56,41,94,153,17,13,18,12,14.34,0,0
3832,1,0,0,0,1,1,4,0,8,125,23,46,22,46,70,13,6,22,3,6.49,1,13
3833,0,1,0,0,0,0,4,1,8,171,30,55,6,27,62,13,14,24,4,11.09,1,12
3834,1,0,0,0,1,2,4,0,8,264,53,68,4,59,74,30,27,15,3,19.33,1,15
3835,0,0,0,1,1,0,4,0,3,148,31,49,17,84,118,33,24,15,3,23.27,1,17
3836,0,0,0,0,1,0,2,0,8,187,33,62,6,17,49,49,21,20,7,11.38,1,14
3837,0,1,0,0,1,1,4,1,9,347,66,96,0,29,53,33,22,21,7,18.68,1,15
3838,0,1,0,0,1,0,4,0,8,146,34,51,9,29,66,66,58,20,3,24.51,1,16
3839,1,0,0,0,1,2,6,0,9,303,52,57,3,16,36,10,9,21,7,8.65,0,0
3840,0,0,0,1,1,2,5,1,6,102,21,29,39,52,77,8,5,21,7,6.94,0,0
3842,0,1,0,0,1,2,7,0,9,175,15,39,33,70,100,27,15,20,3,20.54,0,0
3845,0,1,0,0,1,0,3,0,9,240,34,60,10,102,117,3,4,23,5,3.82,1,12
3846,0,1,0,0,1,0,4,0,8,156,88,88,0,32,56,42,36,34,13,15.79,1,17
3848,1,0,0,0,0,2,4,1,8,341,100,100,0,112,271,32,42,20,8,15.26,0,0
3850,1,0,0,0,1,5,4,0,7,167,43,49,10,99,137,7,5,20,3,6.95,0,0
3852,0,0,0,0,1,3,4,1,8,227,36,59,8,45,76,6,5,19,9,5.98,0,0
3854,0,0,0,1,1,1,6,1,8,173,57,57,3,39,86,15,15,17,8,7.03,0,0
3855,0,0,0,0,1,3,1,1,8,197,33,48,22,95,209,32,22,23,6,12.79,0,0
3857,0,1,0,0,1,1,4,1,8,214,54,73,8,70,92,17,7,23,6,11.48,1,15
3859,0,1,0,0,1,2,4,1,9,258,46,72,2,99,177,70,35,12,12,15.82,1,15
3860,0,0,0,0,1,1,3,1,8,139,34,43,14,83,109,22,20,14,6,19.12,1,15
3864,1,0,0,0,1,0,4,1,7,153,40,42,18,94,190,45,47,22,5,18.84,1,17
3865,0,0,1,0,1,2,5,1,9,135,37,39,13,16,57,6,4,18,5,6.01,0,0
3868,1,0,0,0,1,2,3,1,8,295,75,103,0,17,57,15,7,13,6,8.02,0,0
3874,0,1,0,0,1,1,2,1,8,124,25,37,27,31,84,6,3,7,12,5.2,0,0
3875,1,0,0,0,1,0,4,0,8,177,41,41,21,48,96,96,38,14,7,38.98,1,18
3876,0,1,0,0,1,2,3,1,6,148,36,39,23,56,69,14,8,19,4,7.84,1,13
3882,1,0,0,0,1,1,4,1,8,143,15,51,26,60,98,22,16,17,7,10.79,1,15
3883,1,0,0,0,1,0,2,1,8,114,41,41,15,60,94,5,7,16,7,4.99,1,12
3884,0,0,0,1,0,0,2,1,8,153,19,43,47,29,55,27,45,21,5,23.05,0,0
3886,0,1,0,0,1,0,4,0,8,179,79,79,3,54,67,13,22,12,5,6.79,1,15
3889,0,1,0,0,1,3,3,1,6,134,16,34,19,78,133,14,11,13,3,9.31,0,0
3892,0,1,0,0,1,0,5,1,9,322,60,65,0,63,94,21,14,17,4,12.51,1,16
3894,0,1,0,0,1,0,7,0,6,229,84,84,1,33,72,9,11,8,6,7.38,0,0
3896,0,1,0,0,1,2,4,1,8,199,30,46,13,41,108,12,11,14,8,5.87,0,0
3897,0,1,0,0,1,3,3,0,8,286,64,67,1,39,47,12,9,21,5,7.05,1,12
3899,0,1,0,0,1,0,7,1,9,204,67,67,4,81,126,6,4,24,10,3.76,1,15
3902,0,1,0,0,1,0,4,0,9,120,30,36,22,25,62,41,33,16,4,14.73,1,15
3903,0,0,0,1,1,1,6,1,4,158,29,56,21,24,53,14,16,14,6,7.82,0,0
3909,0,1,0,0,1,0,2,1,8,284,40,68,4,96,235,18,38,24,5,14.82,1,16
3910,0,1,0,0,1,0,2,0,8,180,26,54,28,92,183,13,8,19,6,8.71,1,13
3912,0,1,0,0,1,0,5,1,8,161,95,95,3,32,62,8,7,25,7,6.24,1,13
3916,0,0,1,0,0,2,4,0,8,151,28,56,17,34,66,66,53,21,7,23.23,0,0
3917,0,0,0,0,1,3,5,0,8,184,46,54,5,60,92,20,10,13,16,17.8,0,0
3919,0,1,0,0,1,0,3,1,4,140,29,40,29,72,153,14,14,13,9,8.52,1,14
3921,0,1,0,0,0,2,1,1,8,151,47,51,5,67,164,21,16,23,7,10.12,0,0
3922,0,0,0,1,0,2,3,1,0,168,20,59,8,77,107,9,12,15,5,8.68,0,0
3925,0,0,0,1,1,0,4,0,8,181,54,54,5,117,256,11,10,17,7,7.96,1,17
3926,0,0,0,1,1,0,4,1,8,189,29,63,3,30,74,5,6,24,4,4.96,1,14
3927,0,1,0,0,1,3,3,0,9,165,42,48,10,69,103,24,16,15,9,13.15,0,0
3929,0,0,0,1,0,2,2,1,8,103,16,27,38,33,56,26,14,16,7,20.93,0,0
3931,1,0,0,0,1,0,1,1,8,266,57,59,2,111,250,7,7,20,4,3.99,1,17
3932,0,0,0,0,1,3,5,0,8,167,43,54,20,105,101,28,26,36,5,13.52,0,0
3934,0,1,0,0,1,3,4,1,5,261,95,95,0,64,106,8,6,20,5,8.61,1,14
3935,0,0,0,1,1,0,4,1,9,107,40,43,8,16,42,18,13,18,5,9.14,1,17
3937,0,0,1,0,1,2,5,0,9,186,39,48,9,18,44,37,17,22,4,14.14,0,0
3940,0,0,0,0,1,0,4,1,8,195,39,57,7,106,263,6,4,20,5,2.39,1,12
3942,0,1,0,0,1,3,2,1,8,242,74,80,0,63,113,40,24,13,26,27.39,0,0
3944,0,0,1,0,1,0,3,0,8,247,58,76,0,104,174,14,11,12,7,9.51,1,18
3945,0,1,0,0,1,2,1,0,9,235,67,84,1,23,49,20,13,15,7,8.55,0,0
3946,1,0,0,0,1,0,2,0,6,175,22,41,16,49,88,11,15,21,4,6.69,1,13
3949,0,0,1,0,1,0,4,1,9,265,65,65,8,38,60,17,8,19,3,9.75,1,14
3956,1,0,0,0,1,0,3,0,9,161,47,47,7,66,67,18,12,14,4,9.86,1,14
3957,1,0,0,0,1,2,4,1,9,106,27,31,24,92,232,128,39,13,4,29.34,1,15
3958,0,0,1,0,1,2,4,1,8,192,69,69,2,88,173,16,14,19,3,15.31,1,15
3962,0,1,0,0,1,1,3,0,9,117,33,42,22,83,152,93,27,7,5,20.93,0,0
3964,1,0,0,0,1,0,3,1,9,232,71,71,2,18,55,4,2,15,5,4.04,1,11
3967,0,0,0,1,1,4,4,0,9,291,60,77,0,74,77,5,6,17,5,8.89,1,14
3970,0,1,0,0,1,2,2,0,9,197,48,50,5,61,75,21,14,16,4,11.06,0,0
3971,0,0,1,0,1,1,2,0,8,113,37,47,9,24,50,23,20,18,7,9.74,0,0
3977,0,1,0,0,1,0,2,0,5,321,74,84,0,17,44,14,7,18,4,11.41,1,14
3981,0,1,0,0,1,3,5,0,9,154,41,43,12,55,84,10,11,12,6,8.49,0,0
3982,0,0,1,0,1,0,4,0,8,282,39,55,8,76,131,9,7,23,10,7.25,1,15
3984,0,0,0,1,1,3,2,1,7,76,14,37,47,23,29,29,11,23,5,12.07,0,0
3987,1,0,0,0,0,5,4,1,8,267,20,75,11,67,107,76,37,16,6,14.52,0,0
3992,0,0,0,0,1,5,4,1,9,189,44,52,4,90,222,12,4,29,4,4,0,0
3994,1,0,0,0,1,0,4,1,8,244,51,66,8,104,173,13,15,20,7,8.04,1,16
3996,0,1,0,0,1,5,4,1,8,164,25,61,20,99,130,21,24,20,5,12.15,1,12
3999,1,0,0,0,1,0,3,0,4,206,32,63,5,51,64,15,18,21,19,12.82,0,0
4000,0,0,0,0,1,4,1,1,8,130,36,40,5,37,64,6,6,13,6,6.47,0,0
4002,0,0,0,1,1,0,2,1,8,102,39,39,16,37,76,10,11,16,5,7.54,1,14
4004,0,1,0,0,1,0,6,1,7,168,37,39,18,81,132,17,24,20,5,18.84,1,16
4005,0,1,0,0,1,0,4,1,8,235,51,57,4,108,250,44,25,14,3,25.49,1,16
4007,0,1,0,0,1,2,1,0,8,109,34,35,20,62,77,20,9,19,5,11.73,0,0
4010,0,0,0,1,0,0,1,0,8,221,79,79,3,52,95,8,9,19,7,8.04,0,0
4015,1,0,0,0,1,0,1,1,8,181,75,75,8,68,91,32,30,13,6,20.97,0,0
4016,0,0,0,1,0,2,1,1,4,279,83,83,1,20,51,15,16,19,7,21.28,0,0
4018,0,1,0,0,1,0,3,0,7,213,51,62,2,33,73,11,7,19,9,5.39,1,15
4021,0,1,0,0,1,2,4,0,9,97,17,25,38,102,169,14,9,15,4,8.32,1,13
4023,0,1,0,0,1,1,4,1,9,115,35,37,13,47,70,8,9,13,4,5.7,1,12
4025,0,1,0,0,1,0,5,0,8,173,38,45,11,58,101,12,11,12,16,9.35,1,14
4027,1,0,0,0,0,2,4,0,7,195,57,57,7,32,58,18,11,17,7,11.49,0,0
4029,0,0,1,0,1,0,1,0,9,105,26,27,42,23,40,40,31,16,5,21.36,0,0
4030,1,0,0,0,1,2,2,0,0,194,50,50,6,63,75,9,7,19,20,10.11,0,0
4032,0,0,0,1,1,1,5,0,9,169,39,47,7,69,91,8,6,13,6,6.5,0,0
4034,0,0,0,1,1,0,2,1,8,99,14,53,21,82,154,27,18,14,3,13.53,1,16
4035,0,0,0,0,1,0,2,1,9,710,287,287,1,144,678,16,15,13,6,9.95,1,19
4037,0,1,0,0,1,5,7,1,8,99,15,25,42,82,129,25,22,21,10,16.6,0,0
4038,0,0,0,0,0,4,7,0,8,251,94,94,0,73,128,128,36,13,5,49.73,0,0
4041,0,0,0,0,1,0,5,1,8,138,27,37,18,71,87,34,32,10,6,19.04,1,16
4044,0,1,0,0,1,3,4,1,7,180,33,47,11,112,158,13,8,28,6,8.36,1,13
4051,0,0,1,0,1,2,3,1,9,98,16,21,44,28,66,10,6,23,4,7.42,0,0
4052,0,1,0,0,1,0,2,1,8,147,69,69,2,26,62,18,9,21,4,14.26,1,13
4053,0,0,0,1,1,2,2,0,7,202,21,36,26,64,124,12,10,19,14,11.41,0,0
4054,0,1,0,0,1,1,5,0,5,157,48,56,1,102,344,21,13,23,7,11.29,1,14
4055,1,0,0,0,1,0,5,1,9,128,16,25,35,69,169,15,21,19,2,12.27,1,15
4056,1,0,0,0,1,1,4,0,9,237,52,71,6,72,79,9,6,17,7,5.58,1,12
4058,0,0,0,1,1,3,4,0,9,102,19,33,50,70,99,41,48,17,6,16.81,0,0
4059,1,0,0,0,1,3,4,1,8,347,82,103,2,45,61,21,17,14,4,10.44,1,14
4060,1,0,0,0,1,0,4,0,8,152,45,45,13,46,80,10,8,19,8,6.73,1,13
4061,0,0,0,0,1,4,4,0,8,195,41,49,7,44,105,6,5,12,16,3.08,0,0
4062,0,1,0,0,0,3,5,1,2,284,68,68,1,21,52,5,8,12,20,5.16,0,0
4064,0,1,0,0,1,2,4,0,1,123,12,24,33,23,49,13,14,18,5,7.84,0,0
4065,0,0,0,0,0,2,4,0,2,201,50,52,8,71,77,9,5,23,13,6.3,0,0
4067,1,0,0,0,1,3,5,1,2,200,67,67,4,17,38,19,12,16,10,18.87,0,0
4070,0,1,0,0,1,3,4,1,9,148,46,46,14,34,70,18,11,13,7,13.9,1,13
4075,0,0,0,0,1,1,4,1,9,180,52,59,5,47,59,17,15,24,6,12.63,1,14
4076,0,0,0,1,1,0,3,1,8,128,57,57,4,22,58,58,28,19,7,15.2,1,18
4082,0,0,1,0,1,2,4,1,8,204,45,65,6,84,238,11,7,21,4,7.88,0,0
4083,1,0,0,0,1,3,5,1,4,88,19,42,36,96,188,6,6,19,5,5.79,0,0
4084,0,0,0,1,1,0,1,1,9,161,60,60,5,164,401,8,9,18,5,10.11,1,14
4085,0,0,1,0,1,0,5,0,9,226,84,84,0,108,167,8,5,18,6,6.4,1,18
4090,1,0,0,0,1,0,5,1,8,161,30,36,12,52,70,9,10,16,5,7.25,1,13
4091,0,0,0,1,1,2,4,1,7,294,59,101,0,122,201,11,8,21,6,9.15,1,16
4095,0,1,0,0,1,3,4,1,9,122,33,39,29,6,31,10,7,32,3,8.48,0,0
4098,0,0,0,1,1,0,3,1,8,251,33,53,10,48,73,25,11,18,4,17.04,1,15
4099,0,0,0,1,1,0,4,0,8,125,39,39,20,68,153,4,7,16,9,4.33,1,14
4101,0,1,0,0,1,0,2,0,9,211,37,60,4,103,166,20,16,17,8,19.43,1,14
4102,0,0,0,0,1,3,4,0,8,218,48,63,19,64,137,11,6,39,5,9.69,0,0
4103,0,1,0,0,1,0,1,0,8,119,24,24,36,83,252,7,8,22,3,4.67,1,12
4104,1,0,0,0,1,3,2,1,6,180,56,56,3,53,71,61,44,38,10,21.01,0,0
4113,1,0,0,0,1,1,4,0,8,119,25,36,22,30,55,7,9,17,6,7.57,1,12
4115,0,0,1,0,1,3,7,1,9,129,7,24,68,35,69,14,13,13,5,12.83,0,0
4116,0,1,0,0,1,3,4,1,9,235,66,66,3,56,98,10,7,23,5,10.09,1,13
4118,0,1,0,0,1,4,4,1,8,176,53,53,10,26,52,15,16,23,6,6.27,1,12
4119,1,0,0,0,0,2,5,1,8,137,33,36,15,11,42,4,3,38,4,5.04,0,0
4120,1,0,0,0,1,2,1,0,9,79,10,19,59,40,68,9,8,20,5,9.33,0,0
4122,0,0,0,0,1,5,5,1,8,148,36,39,13,11,33,33,22,23,9,18.86,0,0
4125,1,0,0,0,1,1,5,1,9,202,71,71,1,146,310,8,5,18,5,7.35,1,13
4126,1,0,0,0,0,0,4,0,9,85,21,29,50,135,323,11,6,16,6,6.43,1,12
4128,1,0,0,0,0,0,3,1,8,114,24,34,33,78,88,4,3,17,3,2.68,1,10
4130,0,1,0,0,1,2,5,0,7,125,51,51,4,77,125,16,11,22,3,12.3,1,15
4131,1,0,0,0,1,0,2,1,9,267,89,89,1,73,92,10,7,23,8,6.83,1,12
4132,1,0,0,0,1,3,4,1,8,142,27,39,16,123,351,22,10,15,6,11.78,1,13
4133,0,0,0,1,1,1,4,1,8,145,23,52,23,122,189,18,20,23,1,7.56,1,22
4135,0,1,0,0,1,3,5,1,4,83,17,38,41,107,255,34,21,21,8,16.44,0,0
4137,0,0,1,0,1,4,4,0,8,183,21,37,23,52,72,30,17,22,10,10.78,0,0
4138,0,0,0,0,1,2,3,1,9,168,23,48,21,28,45,10,6,20,6,6.47,0,0
4140,0,0,0,1,1,5,4,0,1,193,44,51,1,29,57,17,10,19,10,11.8,0,0
4141,0,1,0,0,1,2,2,0,8,173,48,71,8,82,138,9,9,14,3,5.64,1,12
4142,0,1,0,0,1,0,5,0,9,78,13,27,59,65,71,4,6,20,9,3.84,0,0
4145,0,1,0,0,1,2,3,1,9,162,29,47,30,42,77,17,9,18,3,8.93,1,13
4147,0,1,0,0,1,4,5,1,5,422,116,126,0,76,122,9,9,31,6,5.45,0,0
4149,1,0,0,0,1,0,4,1,8,149,51,51,12,77,133,20,12,23,12,10.81,1,14
4150,0,1,0,0,0,3,5,1,9,148,49,49,9,38,63,18,9,13,3,13.53,0,0
4151,0,1,0,0,1,2,4,1,8,94,11,21,49,123,260,42,37,21,4,19.89,1,15
4153,1,0,0,0,1,2,4,0,8,200,41,68,10,82,106,11,8,16,8,7.36,0,0
4154,0,0,0,0,1,2,2,0,9,54,3,16,61,21,37,12,12,23,4,9.26,0,0
4155,0,1,0,0,1,4,4,1,9,222,83,83,2,102,230,36,30,12,14,24.98,1,15
4156,0,0,0,1,1,3,3,1,8,101,20,38,41,75,115,5,4,21,6,3.13,0,0
4157,0,1,0,0,1,0,7,0,4,129,33,49,6,55,79,33,28,20,5,11.53,1,16
4162,0,0,0,1,0,2,5,0,9,133,21,40,19,12,30,4,7,21,9,5.72,0,0
4163,0,0,0,0,1,0,4,1,8,236,48,56,5,7,38,12,8,19,4,10.3,1,14
4165,0,0,0,0,1,2,5,1,4,173,43,59,2,71,217,22,12,22,5,12.27,0,0
4166,1,0,0,0,1,0,3,1,8,234,54,70,1,29,75,15,11,19,4,10.27,1,13
4167,0,1,0,0,1,0,4,1,9,129,14,39,57,34,56,16,12,11,7,13.02,1,15
4168,0,0,0,1,1,0,5,0,9,163,17,40,40,81,117,6,4,19,16,5.49,1,15
4169,0,0,1,0,0,3,4,1,7,148,29,38,22,30,48,11,8,22,5,9.47,0,0
4173,0,1,0,0,1,0,2,0,8,151,31,44,14,21,251,251,45,21,4,36.6,1,16
4175,1,0,0,0,1,3,4,1,8,175,58,58,7,76,133,5,4,22,6,5.81,1,12
4176,0,0,0,1,1,0,3,0,5,121,20,44,40,69,102,12,8,18,4,8.17,1,17
4177,0,0,0,0,1,0,2,1,9,212,72,72,9,92,151,12,8,16,6,6.39,1,14
4178,0,0,0,0,1,0,4,0,8,147,20,35,24,19,45,5,2,34,4,6.65,1,10
4180,0,0,0,0,1,1,4,0,9,248,57,72,0,83,93,21,10,13,5,15.32,1,14
4181,1,0,0,0,0,0,5,1,1,185,64,78,0,36,72,21,14,29,5,9.78,0,0
4182,1,0,0,0,1,3,7,1,8,122,16,35,62,25,63,5,5,21,4,4.51,0,0
4184,0,0,0,0,1,2,2,0,3,219,42,55,6,86,111,11,6,10,7,10.06,0,0
4185,0,0,0,1,1,0,4,1,8,117,36,36,12,73,139,12,5,21,4,12.14,1,15
4186,0,0,0,0,1,2,4,1,8,353,113,113,0,57,91,14,16,17,5,11.34,1,15
4188,0,0,0,1,1,3,6,1,8,165,40,47,8,68,188,15,11,19,3,8.36,0,0
4189,1,0,0,0,1,3,1,1,3,146,38,46,5,40,65,17,21,13,4,10.35,0,0
4192,1,0,0,0,1,2,4,1,9,93,21,33,36,59,132,7,9,22,7,10.48,1,13
4195,0,0,0,0,0,3,4,0,9,221,61,79,3,84,136,4,3,22,11,6.78,0,0
4199,1,0,0,0,1,2,4,0,9,306,55,80,4,34,57,10,5,22,3,7.31,1,14
4201,0,0,0,1,1,2,3,0,8,156,70,70,9,43,67,10,8,20,7,9.85,0,0
4202,1,0,0,0,1,0,5,0,8,194,50,57,1,22,40,13,15,13,5,9.15,1,14
4208,0,0,1,0,0,3,6,1,2,172,32,38,9,61,110,27,24,12,5,21.51,0,0
4209,0,0,0,1,1,0,5,1,8,162,30,43,12,66,233,15,31,24,6,7.4,1,16
4214,0,1,0,0,1,2,4,1,8,311,65,99,0,35,80,28,14,13,6,23.6,1,15
4223,1,0,0,0,1,4,4,1,4,160,33,48,7,46,72,10,9,23,4,9.46,0,0
4224,0,1,0,0,1,2,4,1,5,172,47,66,11,22,56,12,10,15,5,7.02,1,13
4229,0,1,0,0,0,2,2,1,4,172,21,57,7,33,84,23,11,21,9,11.66,0,0
4230,1,0,0,0,1,0,3,1,8,150,22,31,35,107,359,13,11,20,12,11.95,1,15
4234,0,0,0,0,1,0,3,1,8,118,16,39,27,82,128,9,11,19,7,8.03,1,13
4236,0,1,0,0,1,0,2,1,8,176,37,50,12,94,217,9,5,30,4,6.11,1,12
4237,0,0,0,0,1,2,6,1,8,154,32,37,23,62,124,17,17,33,9,10.08,0,0
4238,0,1,0,0,1,2,4,1,9,298,54,91,6,39,79,4,2,37,7,3.89,0,0
4240,0,0,0,0,1,3,4,1,8,154,29,42,20,41,50,27,20,15,15,14.15,0,0
4241,0,1,0,0,1,2,4,1,7,190,32,51,7,63,67,13,10,13,8,14.65,1,13
4242,0,0,0,0,1,0,4,1,3,211,39,46,11,40,51,6,4,13,10,4.42,0,0
4245,1,0,0,0,1,3,3,0,6,130,35,43,5,67,109,29,22,21,2,19.01,0,0
4252,0,0,1,0,1,0,5,1,8,302,119,119,0,51,93,36,32,22,5,22.47,1,18
4256,0,0,1,0,1,1,4,0,2,262,77,99,0,77,74,8,6,22,5,6.86,0,0
4260,0,0,0,1,1,1,4,0,6,286,55,71,6,31,53,18,17,10,6,14.31,0,0
4264,1,0,0,0,0,2,2,1,4,157,26,42,41,23,45,5,3,21,9,8.76,0,0
4265,0,1,0,0,1,2,4,1,8,129,53,53,12,83,158,15,16,17,7,8.07,0,0
4266,0,1,0,0,1,2,4,1,8,91,13,24,54,93,229,13,11,21,6,9.64,0,0
4268,0,1,0,0,1,0,7,0,8,240,53,85,2,81,116,7,4,23,5,4.98,1,13
4269,0,0,1,0,1,0,4,1,8,136,22,36,14,21,53,15,16,23,4,16.39,1,15
4270,0,1,0,0,1,2,4,1,5,359,83,83,0,21,47,14,13,22,5,9.83,1,13
4271,0,0,0,1,1,3,4,0,9,149,47,47,9,94,192,10,12,19,7,7.84,0,0
4273,0,1,0,0,0,4,7,0,1,136,37,55,11,51,80,23,15,24,3,12.67,0,0
4274,1,0,0,0,1,2,2,1,6,197,63,63,2,128,227,10,6,20,7,6.82,0,0
4275,0,1,0,0,1,0,3,0,8,142,29,50,12,37,66,10,5,17,4,6.64,1,12
4277,0,1,0,0,1,0,4,1,8,149,37,39,11,32,51,26,17,15,4,10.45,1,15
4278,0,0,1,0,1,3,4,0,9,123,32,41,7,64,163,163,40,21,5,22.44,0,0
4280,0,0,1,0,1,1,5,1,7,77,45,45,15,78,145,6,10,19,7,5.08,0,0
4281,0,0,1,0,1,2,2,0,9,160,28,47,10,76,96,30,28,40,9,11.77,0,0
4282,0,1,0,0,0,0,5,1,9,229,38,57,6,47,68,34,43,15,5,15.15,1,15
4284,0,0,0,0,1,2,5,1,8,211,38,73,10,26,49,16,13,32,3,8.55,0,0
4291,0,1,0,0,1,2,1,1,7,105,19,31,42,70,100,14,12,9,4,8.96,0,0
4292,0,0,0,0,0,0,4,0,6,205,85,85,2,92,131,15,21,23,5,8.31,1,15
4293,0,0,0,0,1,2,4,1,8,78,15,27,51,31,67,24,18,24,7,17.56,0,0
4299,0,0,0,0,1,0,2,1,8,233,59,59,4,95,190,5,5,13,4,5.1,1,13
4300,0,1,0,0,1,1,4,1,8,185,38,52,15,87,173,6,3,20,14,5.81,1,13
4303,0,0,0,0,1,1,1,1,8,138,20,41,27,135,180,15,10,15,24,14.29,0,0
4304,0,0,0,1,1,1,4,0,8,80,28,35,10,56,171,171,46,19,5,16.08,1,21
4307,0,0,0,0,1,2,5,1,7,235,43,65,6,22,50,33,26,23,13,14.2,0,0
4310,0,0,0,1,0,0,6,0,8,138,40,40,19,60,87,4,12,22,7,4.65,0,0
4314,0,0,0,1,1,0,4,0,8,193,50,62,6,20,58,19,15,15,3,11.28,1,16
4315,1,0,0,0,1,4,4,1,8,150,30,44,7,83,148,17,29,32,3,12.75,0,0
4316,0,1,0,0,1,3,6,1,8,111,35,41,9,68,82,58,47,14,6,17.53,0,0
4317,0,1,0,0,1,0,4,1,9,213,35,47,12,11,40,4,4,10,3,5.62,1,12
4322,0,1,0,0,1,2,4,1,3,294,25,67,13,76,95,13,10,34,3,9.28,0,0
4324,0,1,0,0,1,1,1,1,9,195,52,53,2,49,77,15,12,24,6,10.57,0,0
4325,1,0,0,0,1,0,5,0,8,286,76,76,3,39,60,39,35,23,5,18.78,1,19
4326,0,1,0,0,0,0,2,0,8,169,51,51,4,26,185,185,61,15,6,16.88,0,0
4329,0,0,0,0,1,3,7,0,8,119,20,29,21,26,47,20,14,32,11,14.12,0,0
4330,0,0,0,0,1,3,2,1,9,82,12,22,28,45,74,6,4,16,5,5.36,0,0
4332,0,1,0,0,1,4,1,0,9,153,53,53,8,55,106,25,17,19,3,9.1,0,0
4333,0,1,0,0,1,0,4,1,9,194,50,75,4,92,166,46,44,17,3,19.05,1,16
4335,0,0,1,0,1,2,2,0,9,213,42,73,7,39,65,33,39,18,7,26.63,0,0
4342,0,0,0,1,1,1,4,1,9,172,34,58,8,97,126,23,15,21,8,13.34,1,16
4343,0,0,1,0,1,3,4,0,9,208,42,57,6,93,195,35,18,22,11,27.91,0,0
4344,0,0,0,0,1,2,4,1,8,174,96,96,2,79,111,11,6,15,5,5.79,1,12
4347,0,0,0,0,1,5,7,0,9,108,26,50,22,22,51,24,14,12,6,13.49,0,0
4349,0,1,0,0,1,2,2,1,5,210,47,83,5,112,143,18,10,14,3,10.23,0,0
4355,0,1,0,0,1,0,4,1,8,130,21,42,24,52,80,43,29,20,5,14.29,1,15
4356,0,0,0,1,1,2,4,1,6,151,25,46,17,94,245,17,18,18,5,10.11,1,16
4357,0,0,0,0,1,0,4,1,9,274,87,89,0,120,156,20,25,21,8,17.77,1,15
4363,0,0,0,1,1,1,7,0,8,194,30,53,14,71,141,10,12,13,6,12.01,0,0
4364,0,0,0,0,1,0,4,1,8,248,88,88,2,58,78,29,17,14,9,10.18,1,15
4367,0,0,1,0,1,4,1,1,7,291,61,82,3,83,97,22,23,26,6,14.05,0,0
4368,0,0,1,0,1,1,4,0,8,222,68,68,2,95,133,14,8,13,9,8.71,1,14
4372,0,0,0,0,1,0,5,1,8,185,54,54,2,75,87,13,9,14,5,17.47,1,17
4374,1,0,0,0,0,0,1,0,8,244,51,62,14,55,66,8,4,16,11,4.62,0,0
4375,0,1,0,0,1,2,3,1,8,167,28,40,18,83,99,99,27,24,5,15.95,0,0
4377,0,0,0,1,0,3,1,1,8,452,114,150,0,45,49,21,23,18,5,12.23,0,0
4378,0,0,1,0,1,3,4,1,4,188,70,70,0,76,96,6,4,20,4,2.92,0,0
4379,0,0,0,1,1,2,4,0,4,95,20,22,33,53,80,16,12,19,5,7.63,0,0
4383,0,0,1,0,1,2,4,0,9,176,37,56,12,62,84,64,28,16,3,19.85,0,0
4384,1,0,0,0,1,3,4,1,8,148,24,33,40,97,112,33,23,22,12,16.57,1,14
4385,0,1,0,0,1,1,5,0,9,155,35,50,3,79,124,26,15,22,3,10.57,1,14
4387,0,0,1,0,1,0,4,1,7,124,27,44,29,52,105,13,17,23,5,6.76,1,19
4390,0,0,0,0,1,2,1,0,8,139,32,33,13,61,88,61,18,11,7,13.8,0,0
4392,0,0,1,0,1,0,3,1,3,199,53,63,7,68,88,45,34,16,12,19.99,0,0
4393,0,1,0,0,1,2,3,0,8,179,45,55,6,101,169,17,11,23,3,10.43,1,14
4395,0,0,0,1,1,5,4,1,7,157,27,49,24,42,69,32,15,16,12,15.47,0,0
4396,0,0,1,0,1,5,6,0,8,312,60,92,0,63,91,8,6,24,8,6.26,0,0
4399,0,1,0,0,1,5,6,0,2,132,64,64,11,119,277,16,10,17,5,8.14,0,0
4400,0,1,0,0,1,0,4,0,9,195,62,65,1,14,56,15,11,20,11,8.27,1,14
4404,0,1,0,0,1,4,5,1,7,196,45,67,4,105,253,16,10,20,11,5.35,0,0
4406,0,0,1,0,1,2,3,1,1,137,31,45,26,62,78,9,9,21,10,8.56,0,0
4408,0,0,0,0,1,0,4,0,8,243,77,77,2,105,122,34,26,18,9,13.64,1,15
4410,1,0,0,0,1,0,4,0,9,496,114,185,0,78,173,14,18,16,4,20.48,1,16
4411,0,0,1,0,1,0,4,1,6,217,58,63,6,83,165,6,5,13,4,3.99,1,14
