ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,DONR,DAMT
2241,1,0,0,0,1,2,4,0,8,200,40,72,18,34,69,16,23,20,3,15.95,1,14.242392018094257
2244,0,0,1,0,1,2,2,1,9,156,47,52,6,94,125,35,36,14,5,11.72,0,0.0
2245,0,1,0,0,1,0,4,1,4,118,19,29,42,110,323,39,46,14,6,17.3,1,16.322993579454256
2246,0,1,0,0,1,0,4,0,9,229,76,76,7,18,47,9,9,18,7,6.43,1,12.99395612106287
2249,0,0,0,0,1,2,4,1,4,121,28,35,13,15,40,9,7,17,5,5.6,0,0.0
2250,1,0,0,0,1,2,1,0,8,444,139,145,0,92,90,10,6,21,6,8.37,0,0.0
2252,0,0,1,0,1,1,6,1,9,153,51,56,4,79,100,19,15,24,5,8.15,0,0.0
2256,0,0,1,0,1,0,4,1,9,165,27,61,10,42,74,18,23,22,14,13.72,1,15.965380812803872
2257,0,0,0,1,1,0,7,0,7,127,37,37,9,20,51,24,24,22,5,17.53,1,17.355798555377213
2259,0,1,0,0,1,5,7,1,4,59,6,17,80,71,120,27,26,18,4,9.97,0,0.0
2261,0,1,0,0,1,2,4,0,0,219,55,75,3,76,141,5,6,20,22,3.82,0,0.0
2267,0,0,0,0,1,4,4,0,2,125,24,34,39,14,41,16,14,20,20,12.12,0,0.0
2268,0,0,0,0,1,0,4,0,5,386,105,107,0,34,54,10,8,16,5,5.53,1,14.113299528187175
2270,0,0,0,1,0,3,1,0,1,152,26,32,30,43,66,16,9,10,10,11.3,0,0.0
2281,0,0,1,0,1,3,5,1,5,187,51,81,5,37,85,7,5,8,9,6.69,0,0.0
2288,0,0,0,0,1,0,4,1,8,86,14,23,40,46,79,6,3,7,8,5.84,1,13.495241308399196
2297,0,0,1,0,1,4,6,1,9,203,43,45,10,29,55,23,14,22,5,16.1,0,0.0
2299,0,1,0,0,0,3,4,1,6,260,45,74,6,17,57,11,10,16,9,11.29,0,0.0
2305,0,1,0,0,1,3,4,1,8,158,39,39,6,54,83,11,4,24,11,6.14,1,12.332385299625473
2309,0,0,1,0,1,0,3,0,6,121,21,37,32,58,96,18,34,18,25,14.11,1,16.34063670411985
2313,0,1,0,0,1,0,7,1,6,153,28,35,13,100,110,18,25,13,6,13.16,1,15.41707222459926
2318,1,0,0,0,1,2,7,0,8,195,71,71,11,63,86,16,8,26,8,9.21,0,0.0
2323,0,0,1,0,0,1,3,1,5,154,18,37,26,101,79,20,20,28,4,10.32,0,0.0
2325,1,0,0,0,1,0,1,1,9,140,39,46,12,25,56,18,8,20,6,16.03,1,13.750339441907256
2326,0,0,0,1,1,2,4,1,5,268,56,60,3,31,73,10,11,21,16,6.11,0,0.0
2329,0,0,0,0,1,3,4,0,9,195,63,73,2,42,58,20,10,21,5,15.64,0,0.0
2334,1,0,0,0,1,2,2,0,9,153,32,44,14,23,55,12,8,19,6,6.63,0,0.0
2335,1,0,0,0,1,2,4,0,4,229,66,69,1,132,338,22,6,37,6,13.98,0,0.0
2336,0,1,0,0,1,2,4,0,9,92,21,23,44,102,124,4,1,19,5,2.63,1,11.863202247191007
2343,1,0,0,0,1,1,4,0,2,98,18,26,33,74,95,18,22,22,5,10.28,0,0.0
2347,0,0,1,0,1,0,7,1,4,102,15,22,68,26,58,27,21,10,3,10.45,0,0.0
2354,0,0,0,0,1,3,4,0,9,335,94,94,0,17,29,9,7,23,14,10.83,0,0.0
2365,0,1,0,0,1,3,4,1,2,227,91,91,3,66,94,36,25,15,3,12.83,0,0.0
2367,0,1,0,0,0,3,2,0,9,118,45,45,6,125,218,15,8,21,6,12.34,0,0.0
2368,0,0,1,0,1,1,4,0,3,278,37,58,7,15,40,23,25,14,7,10.89,0,0.0
2374,0,1,0,0,1,2,7,0,9,175,36,41,4,51,68,11,11,16,14,4.32,0,0.0
2375,0,1,0,0,0,2,4,1,8,76,11,21,55,76,86,13,8,16,6,10.13,0,0.0
2378,0,1,0,0,0,2,7,1,8,129,21,36,11,81,100,13,9,14,9,9.0,0,0.0
2380,0,0,0,1,1,0,2,0,3,150,30,36,28,71,98,4,4,24,3,3.87,0,0.0
2382,0,0,0,0,1,3,4,1,8,178,49,49,7,49,71,5,6,18,7,6.71,0,0.0
2385,0,1,0,0,1,0,5,1,4,111,21,35,24,28,43,43,20,16,9,15.07,1,15.657552237334915
2405,1,0,0,0,1,3,7,1,6,142,21,47,41,42,77,22,18,11,8,13.67,0,0.0
2409,1,0,0,0,1,3,5,1,4,186,25,65,26,81,154,7,7,16,4,4.95,0,0.0
2417,0,1,0,0,0,2,3,1,8,215,73,73,5,39,72,17,14,16,8,13.63,0,0.0
2418,0,0,0,0,1,2,4,0,8,111,20,34,39,33,61,30,24,22,25,13.35,0,0.0
2423,0,0,0,1,1,2,7,0,1,94,33,33,34,49,71,16,6,30,4,13.86,0,0.0
2425,0,0,0,0,1,2,1,1,8,318,138,138,0,71,189,31,20,13,5,16.03,0,0.0
2434,0,0,0,1,1,5,7,1,9,194,58,58,3,57,681,681,34,20,8,18.72,0,0.0
2436,0,0,1,0,1,0,4,0,1,165,55,55,17,134,273,15,7,24,7,8.82,1,14.944683411319405
2443,0,0,0,0,1,2,4,0,8,294,58,79,1,61,86,14,10,26,6,9.9,0,0.0
2446,1,0,0,0,0,2,1,1,8,149,39,43,11,19,45,20,12,20,7,10.98,0,0.0
2448,0,0,0,0,1,2,4,1,9,271,50,65,15,37,64,30,30,15,7,19.75,0,0.0
2450,1,0,0,0,0,3,2,1,8,184,49,51,17,11,38,13,8,24,5,11.58,0,0.0
2451,0,0,0,0,1,2,3,0,9,144,40,41,6,45,49,15,24,17,3,7.35,0,0.0
2452,0,1,0,0,1,3,3,1,2,119,28,35,9,21,56,15,6,30,3,7.48,0,0.0
2457,0,0,1,0,1,2,4,1,9,219,75,79,2,74,82,14,12,19,24,12.58,0,0.0
2459,0,0,0,0,1,3,2,1,8,149,19,38,17,17,54,12,9,21,3,9.38,0,0.0
2468,1,0,0,0,1,4,4,0,8,171,63,63,9,45,57,32,16,18,4,15.22,0,0.0
2473,0,0,0,0,1,3,7,1,8,213,83,106,2,115,288,20,11,22,6,10.37,0,0.0
2478,1,0,0,0,1,2,4,1,2,153,33,60,26,76,124,19,24,21,6,5.69,0,0.0
2480,1,0,0,0,1,1,4,1,9,271,55,68,3,61,125,6,5,22,15,5.12,0,0.0
2482,0,0,0,0,1,0,1,1,7,215,80,89,4,101,240,5,6,13,5,6.44,1,13.514693432957966
2491,1,0,0,0,1,2,6,1,9,213,59,60,3,82,168,14,19,21,11,7.38,0,0.0
2493,1,0,0,0,0,2,4,1,1,220,54,92,8,47,66,58,43,15,4,17.35,0,0.0
2501,0,0,1,0,0,3,7,1,2,136,21,29,26,49,93,47,36,12,10,22.31,0,0.0
2504,0,1,0,0,1,2,3,0,8,194,67,67,6,67,111,12,20,22,7,10.46,1,13.908251896264131
2507,0,1,0,0,0,3,7,0,8,120,29,39,24,70,103,37,26,21,6,22.63,0,0.0
2510,0,0,1,0,1,2,4,1,6,205,40,68,4,86,97,12,8,20,5,12.91,1,14.626043626686736
2514,0,0,1,0,1,3,4,0,5,89,8,19,53,81,136,6,4,18,6,7.92,0,0.0
2518,0,1,0,0,0,4,2,0,8,150,40,52,12,48,74,11,7,19,14,11.68,0,0.0
2520,0,1,0,0,1,0,7,0,8,89,23,27,47,44,62,30,39,17,5,14.31,1,16.29048078143845
2529,0,0,0,0,0,3,2,0,9,298,70,123,0,79,133,29,25,17,18,12.1,0,0.0
2531,0,1,0,0,0,3,7,0,9,195,44,66,9,38,62,22,20,31,8,20.95,0,0.0
2534,1,0,0,0,0,3,4,0,7,99,14,34,58,82,101,16,17,24,11,8.78,0,0.0
2539,0,0,0,0,1,4,4,1,3,187,42,43,9,24,92,92,32,17,14,22.48,0,0.0
2540,0,0,0,1,1,2,5,1,8,153,31,56,27,69,95,32,32,18,5,15.97,0,0.0
2546,1,0,0,0,1,2,7,1,9,106,13,24,29,27,52,6,5,38,1,7.57,0,0.0
2558,0,0,0,0,1,0,4,0,7,74,17,30,38,106,119,5,2,15,6,3.4,1,11.876413411806668
2569,0,0,0,0,1,1,4,1,9,184,39,52,12,85,133,16,26,16,8,15.74,0,0.0
2575,1,0,0,0,1,1,5,1,9,92,8,21,74,21,48,36,19,20,9,11.24,0,0.0
2576,1,0,0,0,0,2,4,0,9,315,58,72,1,63,88,14,10,17,3,15.88,0,0.0
2583,0,1,0,0,1,2,1,1,2,157,30,42,38,31,44,8,5,18,10,4.67,0,0.0
2587,0,0,0,1,1,2,2,1,8,166,40,40,11,15,36,20,7,9,4,8.57,0,0.0
2589,0,0,1,0,0,5,6,0,3,115,21,55,8,71,382,382,95,19,3,54.65,0,0.0
2591,0,0,1,0,1,1,2,1,8,168,27,51,8,67,66,3,3,14,7,5.93,0,0.0
2595,0,0,1,0,1,0,1,1,8,85,23,30,41,66,107,4,4,7,8,4.54,0,0.0
2611,0,0,0,1,1,2,5,1,8,177,46,68,4,12,35,5,3,26,9,6.26,0,0.0
2613,0,0,1,0,1,3,1,0,8,267,96,96,2,56,83,13,12,25,4,19.4,0,0.0
2618,1,0,0,0,1,0,4,1,8,132,25,40,31,51,72,23,12,16,8,15.47,1,14.611155637938102
2619,0,1,0,0,1,2,6,0,8,283,51,86,7,104,174,34,43,14,4,15.42,1,15.51142322097378
2620,1,0,0,0,1,2,5,0,2,107,35,35,28,93,189,56,48,21,5,35.59,0,0.0
2622,0,1,0,0,1,2,5,0,5,125,21,46,35,11,32,9,11,18,7,7.82,0,0.0
2637,0,0,0,0,0,0,4,0,9,118,18,30,32,11,47,5,4,39,23,4.13,0,0.0
2640,0,1,0,0,0,3,4,1,9,195,34,59,12,43,70,16,9,15,17,18.82,0,0.0
2642,0,1,0,0,1,1,5,1,9,345,88,115,3,100,304,12,6,22,9,8.22,1,14.149782079389503
2643,1,0,0,0,1,1,2,1,7,225,36,79,9,60,156,29,22,13,10,12.78,0,0.0
2647,0,1,0,0,1,0,7,1,1,192,46,46,18,18,50,32,28,23,9,15.43,1,15.47889407720869
2654,1,0,0,0,1,2,4,0,9,79,11,22,51,11,41,21,14,18,4,10.36,0,0.0
2658,0,1,0,0,1,1,4,1,9,187,22,55,20,51,106,33,23,22,6,17.17,1,14.940499453323099
2669,1,0,0,0,1,0,5,0,4,192,32,63,6,22,69,69,27,19,4,11.92,1,15.748778127964735
2676,0,0,0,0,1,2,4,1,8,129,37,37,17,69,109,21,14,23,3,12.77,0,0.0
2682,1,0,0,0,1,4,5,0,3,123,17,28,45,59,79,36,29,40,6,15.6,0,0.0
2687,1,0,0,0,1,2,6,0,8,120,34,58,9,14,28,25,17,26,5,13.68,0,0.0
2689,0,0,1,0,1,2,1,1,4,173,25,47,21,17,51,16,17,12,8,10.42,0,0.0
2692,0,0,1,0,1,0,2,1,5,130,22,31,34,69,84,6,5,14,6,5.96,1,13.250402042270755
2693,0,1,0,0,1,3,7,1,9,263,45,49,6,28,72,13,10,15,6,7.26,0,0.0
2697,0,0,1,0,0,2,3,0,0,236,49,89,8,14,52,9,8,15,6,7.04,0,0.0
2710,0,0,0,1,1,3,2,1,8,183,40,54,10,79,123,18,13,22,8,12.17,0,0.0
2712,1,0,0,0,1,1,3,1,9,263,71,84,0,100,225,7,8,21,17,3.21,1,13.223689138576779
2721,1,0,0,0,1,1,4,0,7,264,57,82,3,64,94,7,5,40,4,4.37,0,0.0
2726,0,0,1,0,1,3,1,1,9,63,17,25,38,81,113,13,14,24,17,4.96,0,0.0
2727,0,0,0,0,1,3,2,1,2,327,51,68,5,20,82,9,5,20,4,8.3,0,0.0
2738,0,0,0,0,0,0,3,1,8,168,56,56,5,46,77,29,22,10,10,7.49,0,0.0
2739,0,0,0,0,1,3,3,0,8,108,28,28,27,131,173,10,13,16,6,4.62,0,0.0
2740,1,0,0,0,1,0,7,1,6,271,49,66,4,23,55,6,7,23,10,4.21,1,13.643084537185661
2746,0,0,0,0,1,2,5,0,4,313,46,77,10,9,33,16,9,23,6,14.21,0,0.0
2748,0,1,0,0,1,0,4,0,9,155,46,51,26,18,51,47,32,20,11,33.56,1,16.26604257919126
2754,0,0,1,0,1,4,7,1,5,196,39,43,15,8,25,4,2,30,11,3.57,0,0.0
2762,0,0,0,0,1,0,4,0,2,134,28,32,22,30,56,22,24,19,4,21.24,1,15.651741009827932
2766,0,1,0,0,1,2,2,1,9,198,30,66,5,60,112,5,6,15,8,3.93,0,0.0
2771,0,1,0,0,1,4,3,1,9,141,48,48,6,76,151,26,21,17,19,14.74,0,0.0
2772,1,0,0,0,1,2,5,1,9,197,38,60,4,40,63,7,4,20,2,5.89,0,0.0
2773,0,1,0,0,1,2,3,0,4,154,57,86,3,44,95,18,21,26,9,16.14,0,0.0
2774,0,0,0,0,0,0,2,0,6,173,49,49,12,32,63,15,12,18,3,8.91,0,0.0
2775,0,0,0,0,1,3,4,1,8,172,37,48,8,38,61,15,8,7,3,7.32,0,0.0
2784,1,0,0,0,0,3,4,1,8,93,6,34,62,79,193,24,11,17,6,10.24,0,0.0
2785,0,0,0,1,1,3,4,1,7,203,35,53,23,45,72,30,11,12,8,13.21,0,0.0
2786,0,0,0,1,1,2,3,1,9,235,29,44,12,35,58,28,19,17,7,16.15,0,0.0
2800,0,0,0,1,1,2,1,0,9,108,28,40,23,24,54,5,7,21,3,3.62,0,0.0
2803,0,0,0,1,1,3,5,1,8,185,54,54,9,35,55,15,14,18,5,9.0,0,0.0
2805,0,0,0,1,0,2,3,1,9,90,18,25,28,76,124,46,23,15,6,28.07,0,0.0
2812,0,0,1,0,1,2,4,0,8,223,47,64,10,55,105,20,14,21,8,14.44,0,0.0
2816,0,0,0,0,1,2,4,1,9,313,139,139,1,33,48,12,9,38,6,11.41,0,0.0
2823,0,1,0,0,1,2,4,1,9,154,22,35,29,57,96,38,24,15,3,17.73,1,14.831721628463809
2828,0,0,0,1,0,0,4,1,9,180,47,48,9,95,187,6,6,15,5,4.62,1,14.72823651068033
2836,0,0,0,1,1,4,7,1,6,180,45,50,18,82,111,66,50,23,5,19.06,0,0.0
2843,0,0,0,0,1,1,4,1,8,234,58,58,8,55,106,13,5,16,16,7.11,0,0.0
2845,0,1,0,0,1,5,7,1,8,208,37,47,4,87,149,61,41,20,18,11.91,0,0.0
2847,0,1,0,0,1,2,1,1,9,198,25,64,8,16,49,12,8,17,10,7.43,0,0.0
2848,1,0,0,0,1,2,7,0,6,186,33,54,10,44,72,6,8,13,5,6.07,0,0.0
2853,0,0,0,1,1,0,5,1,4,224,18,68,12,17,45,13,8,22,4,9.35,1,15.861737560192621
2857,1,0,0,0,1,3,6,0,2,196,45,56,2,78,248,15,13,17,9,9.21,0,0.0
2859,0,0,1,0,1,1,2,0,8,313,110,110,0,79,112,102,58,15,11,19.23,0,0.0
2862,0,1,0,0,1,1,7,0,9,150,28,36,18,89,339,4,4,17,9,7.04,1,13.05222909388474
2879,0,0,1,0,1,2,4,1,6,175,37,48,11,82,171,37,28,15,3,10.5,0,0.0
2882,1,0,0,0,1,4,7,1,0,194,48,66,9,29,46,4,5,29,6,5.39,0,0.0
2889,0,1,0,0,1,3,6,0,5,175,38,47,6,80,165,4,5,11,13,6.29,0,0.0
2898,0,0,0,1,1,4,4,0,8,139,19,57,24,22,57,13,9,17,13,7.74,0,0.0
2901,1,0,0,0,1,3,2,0,9,232,81,81,8,82,149,18,16,12,15,9.6,0,0.0
2904,0,0,0,1,1,1,4,0,8,171,37,51,13,57,96,13,12,18,3,13.37,1,15.731139646869986
2905,0,0,0,0,1,2,2,1,9,308,68,68,3,89,102,20,16,28,3,20.36,0,0.0
2906,0,1,0,0,0,3,4,0,8,115,21,38,13,89,166,18,17,13,3,12.58,0,0.0
2908,0,0,0,0,0,4,4,0,8,216,52,58,2,102,239,28,22,14,7,15.99,0,0.0
2911,1,0,0,0,0,4,5,0,4,102,10,31,31,68,82,19,17,27,18,19.3,0,0.0
2919,0,0,0,0,0,3,2,1,1,193,20,43,22,72,105,10,9,22,8,11.99,0,0.0
2921,0,0,0,1,1,0,4,0,8,136,21,46,24,14,40,18,15,19,3,8.81,1,16.664472980203314
2923,0,0,1,0,1,4,4,1,6,125,25,36,20,82,158,11,5,18,4,8.19,0,0.0
2926,0,0,1,0,1,3,4,1,9,130,24,36,21,25,58,16,9,16,8,7.79,0,0.0
2936,1,0,0,0,1,3,2,1,4,217,41,68,11,36,67,31,12,16,5,13.88,0,0.0
2937,1,0,0,0,1,0,3,0,9,121,29,38,13,26,60,25,18,18,9,13.55,1,14.688280232679315
2948,0,0,1,0,1,4,6,0,8,126,26,34,38,21,57,5,5,20,5,3.68,0,0.0
2950,0,0,0,0,1,3,2,0,8,186,47,47,18,103,164,15,15,36,10,15.25,0,0.0
2952,0,0,1,0,0,3,4,0,2,152,31,44,9,37,52,12,4,13,5,13.12,0,0.0
2957,0,0,0,0,1,3,2,0,8,86,13,21,56,29,62,10,8,23,6,7.38,0,0.0
2958,1,0,0,0,1,0,3,0,8,103,22,40,37,8,33,20,7,15,7,14.72,1,14.55149675038555
2959,0,0,0,0,1,4,2,1,9,287,46,84,6,36,55,21,26,15,5,10.93,0,0.0
2964,0,1,0,0,1,3,4,0,7,487,94,161,0,113,183,24,12,13,7,6.61,1,14.396629213483148
2969,1,0,0,0,1,2,5,1,8,266,52,58,5,22,54,12,12,18,3,5.08,0,0.0
2987,1,0,0,0,1,2,4,0,7,102,33,42,27,18,57,41,22,22,7,15.88,0,0.0
2989,0,1,0,0,1,1,5,1,7,162,38,61,11,80,115,15,8,17,6,8.74,1,14.269170890571784
2999,1,0,0,0,1,0,4,0,9,143,30,38,21,66,103,21,19,15,9,11.15,1,15.047218057934527
3009,0,0,0,0,0,1,5,1,8,147,52,52,2,29,62,17,18,24,4,12.21,0,0.0
3012,0,0,0,0,1,2,2,0,5,156,34,50,17,82,103,4,4,14,12,5.54,0,0.0
3017,0,0,0,0,1,2,4,1,8,183,49,53,9,16,34,34,24,11,7,12.57,0,0.0
3022,0,0,0,0,1,2,4,1,2,105,27,40,18,73,82,18,11,24,5,18.2,0,0.0
3029,0,1,0,0,1,3,6,0,8,169,49,49,20,111,236,7,5,18,7,5.47,1,12.24489031567683
3032,0,0,1,0,1,4,4,0,8,86,14,20,43,28,57,44,23,19,12,12.03,0,0.0
3033,1,0,0,0,1,2,7,1,8,159,42,55,2,59,103,18,14,19,3,14.06,0,0.0
3034,0,0,0,0,1,2,2,1,6,80,16,23,56,79,114,15,9,13,6,9.24,0,0.0
3035,0,1,0,0,1,0,4,1,8,148,18,48,30,88,118,10,7,37,9,12.11,1,14.141258647679308
3037,0,1,0,0,1,3,1,0,8,79,13,19,57,79,113,19,13,13,3,12.4,0,0.0
3042,0,0,1,0,1,3,5,1,3,239,44,58,6,58,68,7,4,37,4,8.2,0,0.0
3044,0,0,0,0,1,2,4,1,2,160,45,54,6,38,51,51,18,18,7,20.33,0,0.0
3045,1,0,0,0,1,2,1,1,9,192,34,40,7,14,58,7,7,18,14,8.58,0,0.0
3049,0,0,1,0,1,2,4,0,1,164,31,49,10,23,48,26,36,16,4,16.72,0,0.0
3057,0,1,0,0,1,2,5,0,5,159,15,43,37,12,49,10,3,16,3,4.5,0,0.0
3061,0,0,0,0,1,2,2,1,3,83,19,21,52,45,61,5,4,37,6,3.93,0,0.0
3067,0,0,0,1,1,5,4,0,4,171,45,48,11,56,74,17,13,17,8,8.24,0,0.0
3069,0,0,1,0,1,2,2,0,9,190,37,42,17,81,155,44,22,21,5,22.22,0,0.0
3075,0,0,0,0,1,0,5,0,9,194,35,58,14,75,96,23,24,21,5,15.21,1,16.045058491687207
3076,0,0,0,0,1,1,4,0,3,164,52,60,4,73,92,7,4,17,5,4.93,0,0.0
3078,1,0,0,0,1,5,1,1,5,199,57,57,8,96,200,4,3,16,5,3.59,0,0.0
3083,0,0,0,1,1,1,4,1,4,173,61,66,2,46,113,76,27,19,4,24.17,0,0.0
3084,0,0,0,1,1,0,4,1,6,264,91,91,2,109,184,28,18,20,4,16.82,1,17.322017121455325
3088,0,0,0,1,1,3,4,0,8,122,29,43,22,46,87,48,18,35,5,21.63,0,0.0
3092,0,1,0,0,1,2,2,0,9,279,82,82,1,69,98,17,9,15,5,13.29,1,13.265171376688235
3093,0,0,0,0,1,5,4,1,9,154,79,79,3,9,33,4,3,12,11,4.31,0,0.0
3095,0,0,1,0,1,3,4,1,8,142,21,44,38,54,82,29,35,21,5,16.86,0,0.0
3101,1,0,0,0,0,1,3,1,6,81,24,25,26,81,144,9,6,27,4,6.06,0,0.0
3103,1,0,0,0,1,2,1,1,8,322,82,100,0,81,106,22,10,14,9,10.6,0,0.0
3106,0,1,0,0,1,5,2,1,7,93,31,32,29,31,69,61,31,18,7,53.32,0,0.0
3108,0,0,1,0,1,3,4,1,4,134,37,42,19,76,99,17,24,14,4,21.27,0,0.0
3115,0,1,0,0,1,2,5,1,8,122,21,43,26,51,74,7,4,18,7,3.95,1,11.945937302397974
3117,0,1,0,0,1,3,4,0,9,104,28,28,27,80,81,12,9,21,4,13.29,1,13.29273212742313
3121,0,0,1,0,1,2,7,1,2,219,44,50,8,61,99,30,30,20,7,17.66,0,0.0
3126,0,1,0,0,1,4,3,1,8,128,58,58,11,90,112,16,16,13,9,13.48,0,0.0
3131,0,0,0,0,1,0,7,0,7,123,30,31,29,31,48,32,32,24,7,13.73,1,16.3830974984478
3132,1,0,0,0,0,2,4,0,8,127,17,38,29,41,59,14,10,18,13,17.75,0,0.0
3135,0,1,0,0,0,3,5,1,2,125,16,27,39,34,51,9,8,17,5,9.21,0,0.0
3136,0,1,0,0,1,5,3,0,7,164,31,48,11,58,147,38,21,17,8,15.08,0,0.0
3145,0,0,0,0,0,4,3,0,6,129,27,54,15,40,63,26,12,13,7,17.58,0,0.0
3146,0,0,1,0,0,1,5,1,8,109,32,32,31,76,141,28,49,18,4,13.78,0,0.0
3147,0,0,0,0,1,2,4,1,8,196,39,45,8,64,70,4,5,29,6,5.69,0,0.0
3154,0,0,0,1,1,2,3,1,8,143,38,38,17,77,151,13,9,28,6,8.27,0,0.0
3155,0,0,1,0,1,3,4,1,8,218,55,61,1,19,44,16,4,15,7,9.07,0,0.0
3157,0,0,0,0,1,2,1,1,3,232,73,73,4,29,69,29,25,16,5,19.43,0,0.0
3162,0,0,1,0,0,2,4,0,1,291,109,109,1,91,320,8,7,14,7,6.99,0,0.0
3166,0,0,0,0,1,2,3,1,9,452,176,176,0,22,49,22,18,19,10,23.52,0,0.0
3169,1,0,0,0,1,1,4,1,8,128,21,37,20,48,50,8,10,18,7,7.3,1,12.895649221263763
3170,0,0,0,0,0,5,2,0,9,159,71,71,1,75,83,14,17,23,6,12.0,0,0.0
3173,1,0,0,0,1,3,1,0,3,151,39,61,3,57,76,10,6,19,11,7.63,0,0.0
3179,0,0,1,0,0,2,4,1,8,165,36,52,8,112,215,20,13,14,17,11.26,0,0.0
3181,0,0,0,0,1,3,5,0,8,180,28,67,1,17,42,38,16,12,4,20.05,0,0.0
3187,0,0,0,0,1,1,2,0,5,449,113,126,1,45,73,5,2,18,6,3.18,0,0.0
3188,0,0,0,0,1,4,4,1,8,211,40,66,10,88,119,38,20,19,9,9.83,0,0.0
3190,1,0,0,0,0,2,4,1,9,229,96,96,5,77,121,4,6,23,6,5.39,0,0.0
3200,0,1,0,0,1,3,1,0,8,497,185,185,1,67,103,39,37,19,5,17.4,0,0.0
3204,1,0,0,0,1,4,7,1,9,165,17,35,21,15,49,4,9,18,9,5.11,0,0.0
3209,0,0,0,0,1,4,2,1,8,302,61,93,1,39,70,64,18,13,8,18.36,0,0.0
3210,0,1,0,0,0,3,5,0,9,214,59,59,9,73,119,7,7,35,9,4.56,0,0.0
3219,0,0,0,0,1,3,3,1,4,90,42,42,5,116,572,15,5,13,6,15.9,0,0.0
3223,0,0,0,0,1,3,3,1,9,194,21,44,17,112,345,25,14,17,6,17.42,0,0.0
3225,0,1,0,0,0,4,2,1,9,206,24,40,29,88,345,11,8,17,6,8.09,0,0.0
3226,0,0,1,0,1,0,4,1,8,126,20,26,38,81,106,5,6,27,11,3.53,1,13.436316211878008
3229,0,0,0,1,1,3,7,0,0,350,53,83,0,29,70,37,14,13,10,21.69,0,0.0
3232,0,0,0,0,0,4,6,0,3,135,29,41,28,42,69,18,15,16,4,7.28,0,0.0
3234,0,0,1,0,1,3,4,0,9,114,36,40,17,67,82,7,6,15,4,3.64,0,0.0
3242,0,0,0,1,0,3,2,1,9,192,44,65,8,102,171,15,16,21,8,7.87,0,0.0
3252,0,1,0,0,1,2,5,1,8,166,25,55,6,107,241,10,7,11,5,7.59,1,13.455871045346305
3255,0,0,0,1,1,4,2,0,9,341,57,100,1,58,78,8,6,35,9,3.93,0,0.0
3256,0,0,0,0,1,3,4,1,6,84,22,27,39,24,45,7,6,23,11,4.82,0,0.0
3262,0,0,0,1,1,3,7,1,3,88,16,27,65,26,50,15,11,17,4,7.66,0,0.0
3267,0,0,1,0,1,4,4,1,9,142,33,39,8,107,182,6,8,21,3,4.4,0,0.0
3273,0,0,0,0,1,3,2,0,8,169,81,85,0,83,142,10,7,20,13,4.95,0,0.0
3276,0,0,0,0,1,3,7,1,0,129,29,43,33,75,140,19,24,15,5,17.38,0,0.0
3277,1,0,0,0,1,2,2,0,9,113,42,42,14,122,213,21,24,18,6,13.4,0,0.0
3278,0,0,1,0,1,2,6,1,8,298,88,88,2,66,89,4,4,20,7,5.79,0,0.0
3280,1,0,0,0,1,2,4,1,9,190,49,57,9,55,70,9,6,13,15,5.14,0,0.0
3291,0,1,0,0,1,3,7,0,0,216,68,68,1,38,57,12,11,26,11,9.51,0,0.0
3297,0,0,1,0,1,2,4,1,8,148,52,52,6,53,75,26,20,15,7,15.24,0,0.0
3300,0,0,0,1,0,1,4,1,8,279,52,61,2,32,66,7,6,21,8,6.14,0,0.0
3312,0,1,0,0,0,4,5,1,2,213,45,52,14,75,164,22,12,14,6,10.23,0,0.0
3317,0,0,0,0,1,3,6,0,8,162,39,39,19,62,73,22,12,28,6,12.89,0,0.0
3326,0,1,0,0,0,3,7,0,8,145,33,47,17,55,68,9,6,21,12,6.15,0,0.0
3331,0,1,0,0,1,2,4,1,9,294,90,90,0,57,116,31,20,39,5,17.75,0,0.0
3336,0,0,0,0,1,2,3,1,8,121,28,38,8,12,49,19,21,19,9,15.79,0,0.0
3337,0,1,0,0,1,2,4,1,9,148,45,66,1,36,51,17,7,14,10,6.63,1,13.264491161082226
3340,0,1,0,0,1,3,2,1,2,157,27,51,11,36,86,27,21,21,7,11.98,0,0.0
3346,0,1,0,0,1,2,5,1,9,324,55,74,5,48,64,17,15,15,11,15.15,0,0.0
3350,0,0,0,1,1,0,1,0,8,174,40,66,15,6,25,5,6,38,5,5.77,0,0.0
3352,0,0,0,0,1,0,3,1,9,112,12,32,39,79,136,27,28,18,6,12.95,1,15.611978928006838
3359,1,0,0,0,1,2,2,1,8,101,9,26,54,48,65,13,10,16,5,5.42,0,0.0
3361,1,0,0,0,1,3,6,1,9,123,19,41,34,103,251,20,22,16,4,12.94,0,0.0
3375,0,1,0,0,1,3,4,1,8,266,44,85,2,26,58,15,12,15,13,13.01,1,13.107041010766615
3376,0,1,0,0,0,2,2,0,7,156,46,49,5,62,80,12,14,11,4,10.1,0,0.0
3382,0,0,1,0,1,4,2,1,8,135,18,36,27,71,95,21,29,17,11,17.31,0,0.0
3386,0,1,0,0,1,0,4,1,9,287,53,82,0,50,108,10,9,19,12,10.14,1,13.788145033407611
3391,0,1,0,0,1,2,4,1,7,261,42,62,0,14,43,18,21,14,6,9.9,1,14.117294639032583
